timestamp_us,acceleration,capacitance
1689341,-1,1761147
1690553,32,1761147
1691766,55,1770294
1692978,44,1770294
1694191,28,1770294
1695404,-4,1770294
1696616,-30,1770294
1697829,-44,1770294
1699041,-24,1770294
1700254,4,1770294
1701466,37,1770294
1702679,56,1735091
1703891,49,1735091
1705103,23,1735091
1706316,-4,1735091
1707528,-29,1735091
1708741,-40,1735091
1709953,-27,1735091
1711165,-2,1735091
1712378,25,1735091
1713591,39,1724916
1714803,37,1724916
1716016,27,1724916
1717228,1,1724916
1718440,-19,1724916
1719654,-22,1724916
1720865,-15,1724916
1722079,5,1724916
1723290,27,1724916
1724504,34,1702766
1725716,29,1702766
1726929,18,1702766
1728141,2,1702766
1729353,-14,1702766
1730566,-20,1702766
1731779,-14,1702766
1732991,6,1702766
1734204,24,1702766
1735416,31,1707032
1736629,22,1707032
1737841,15,1707032
1739053,1,1707032
1740266,-14,1707032
1741479,-12,1707032
1742691,1,1707032
1743903,13,1707032
1745116,21,1707032
1746328,26,1698604
1747541,18,1698604
1748754,13,1698604
1749966,-4,1698604
1751179,-9,1698604
1752391,-7,1698604
1753604,2,1698604
1754816,10,1698604
1756029,20,1698604
1757241,22,1711914
1758453,12,1711914
1759667,3,1711914
1760879,19,1711914
1768154,16,1709396
1769367,8,1709396
1770579,2,1709396
1771792,1,1709396
1773005,0,1709396
1774217,9,1709396
1775429,10,1709396
1776642,13,1709396
1777854,9,1709396
1779067,10,1715357
1780279,5,1722912
1781492,0,1722912
1782705,1,1722912
1783918,1,1722912
1785130,5,1722912
1786343,8,1722912
1787555,5,1722912
1788768,-3,1722912
1789981,-2,1722912
1791192,3,1712993
1792406,0,1712993
1793618,2,1712993
1794831,10,1712993
1796043,13,1712993
1797255,6,1712993
1798468,3,1712993
1799680,1,1712993
1800893,1,1712993
1802106,3,1734012
1803318,8,1734012
1804530,16,1734012
1805744,10,1734012
1806955,4,1734012
1808168,-3,1734012
1809381,-3,1734012
1810593,-3,1734012
1811806,1,1734012
1813018,8,1709704
1814231,10,1709704
1815444,10,1709704
1816657,6,1709704
1817869,5,1709704
1819081,-2,1709704
1820294,-2,1709704
1821506,-2,1709704
1822719,5,1709704
1823931,11,1727177
1825144,9,1727177
1826356,10,1727177
1827569,6,1727177
1828782,3,1727177
1829994,6,1727177
1831207,5,1727177
1832419,-1,1727177
1833632,3,1727177
1834845,4,1727142
1836057,7,1717670
1837270,5,1717670
1838482,4,1717670
1839694,0,1717670
1840908,3,1717670
1842120,-1,1717670
