timestamp_us,acceleration,capacitance
1194003,9,1635136
1195218,15,1635136
1196435,11,1635136
1197649,7,1635136
1198864,4,1635136
1200080,-1,1635136
1201295,-2,1624857
1202511,-1,1624857
1203725,11,1624857
1204942,13,1624857
1206156,9,1624857
1207372,9,1624857
1208587,2,1624857
1209802,2,1624857
1211017,2,1624857
1212233,6,1580455
1213449,4,1580455
1214663,9,1580455
1215879,8,1580455
1217095,9,1580455
1218310,3,1580455
1219525,2,1580455
1220741,3,1580455
1221956,7,1580455
1223172,8,1540165
1224386,8,1540165
1225601,10,1540165
1226816,7,1540165
1228032,2,1540165
1229247,1,1540165
1230462,5,1540165
1231677,5,1540165
1232893,9,1540165
1234108,13,1515086
1235323,5,1515086
1236538,5,1515086
1237754,5,1515086
1238969,4,1515086
1240185,2,1515086
1241399,7,1515086
1242614,8,1515086
1243829,8,1515086
1245045,7,1462872
1246260,4,1416826
1247476,0,1416826
1248691,1,1416826
1249906,7,1416826
1251121,4,1416826
1252336,5,1416826
1253551,7,1416826
1254767,5,1416826
1255982,3,1416826
1257197,2,1360604
1258412,2,1360604
1259627,3,1360604
1260842,1,1360604
1262058,2,1360604
1270564,5,1360604
1271779,9,1360604
1272994,6,1360604
1274211,11,1360604
1275425,7,1360604
1276641,2,1360604
1277856,3,1358959
1279071,4,1358959
1280287,5,1358959
1281501,3,1358959
1282717,1,1358959
1283932,0,1358959
1285146,-1,1358959
1286362,3,1358959
1287577,4,1358959
1288793,7,1358959
1290007,4,1336939
1291223,3,1468011
1292437,7,1468011
1293653,7,1468011
1294868,4,1468011
1296083,2,1468011
1297298,1,1468011
1298514,2,1468011
1299728,2,1468011
1300944,5,1441792
1302159,5,0
1303375,1,0
1304589,3,0
1305805,5,0
1307020,4,0
1308235,4,0
1309450,-1,0
1310665,8,0
1311880,8,52147
1313095,11,1625011
1314310,4,1625011
1315525,3,1625011
1316741,2,1625011
1317956,1,1625011
1319171,-2,1625011
1320386,1,1625011
1321601,9,1625011
1322816,6,1624940
1324032,4,1633388
1325247,6,1633388
1326462,-6,1633388
1327677,-3,1633388
1328892,-4,1633388
1330107,8,1633388
1331323,5,1633388
1332538,6,1633388
1333753,5,1633366
1334968,1,1641046
1336184,3,1641046
1337398,4,1641046
1338614,8,1641046
1339829,8,1641046
1341044,6,1641046
1342259,4,1641046
1343475,2,1641046
1344689,2,1641016
1345905,3,1619256
1347120,6,1619256
1354543,3,1619256
1355626,1,1619256
1356841,4,1619256
1358056,11,1619256
1359271,6,1619256
1360486,3,1619256
1361702,2,1619256
1362917,4,1619256
1364132,8,1619256
1365347,7,1649731
1366563,5,1649731
1367778,5,1649731
1368994,8,1649731
1370209,4,1649731
1371423,4,1649731
1372638,1,1649731
1373853,3,1649731
1375069,6,1649731
1376284,6,1663863
1377500,8,1663863
1378714,4,1663863
1379929,6,1663863
1381145,3,1663863
1382360,5,1663863
1383576,2,1663863
1384791,5,1663863
1386005,8,1663863
1387221,8,1663863
1388437,7,1654099
1389651,6,1654099
1390867,6,1654099
1392082,3,1654099
1393297,2,1654099
1394512,1,1654099
1395727,4,1654099
1396942,7,1654099
1398158,4,1654099
1399372,12,1654459
1400587,7,1654459
1401803,15,1654459
1403018,13,1654459
1404233,6,1654459
1405448,-1,1654459
1406663,-1,1654459
1407879,1,1654459
1409094,6,1654459
1410309,9,1662733
