timestamp_us,acceleration,capacitance
45632453,27,0
45633666,25,0
45634878,22,0
45636089,24,0
45637302,24,0
45638514,23,0
45639727,23,0
45640939,22,0
45642151,27,0
45643364,23,0
45644576,24,0
45645789,22,0
45647000,33,0
45654274,32,0
45655487,29,0
45656700,28,0
45657912,29,0
45659124,23,0
45660336,22,0
45661548,26,0
45662761,24,0
45663973,27,0
45665185,25,0
45666397,26,0
45667610,25,0
45668822,22,0
45670034,26,0
45671247,23,0
45672459,29,0
45673671,29,0
45674883,32,0
45676096,28,0
45677308,29,0
45678520,31,0
45679733,29,0
45680945,23,0
45682157,23,0
45683370,29,0
45684582,29,0
45685795,30,0
45687007,31,0
45688219,30,0
45689432,30,0
45690645,27,0
45691856,31,0
45693070,24,0
45694282,30,0
45695494,25,0
45696707,33,0
45697919,29,0
45699131,29,0
45700343,28,0
45701556,29,0
45702768,28,0
45703980,28,0
45705192,31,0
45706405,33,0
45707617,30,0
45708830,28,0
45710042,30,0
45711254,29,0
45712466,30,0
45713678,30,0
45714892,25,0
45716104,30,0
45717316,28,0
45718528,31,0
45719741,27,0
45720954,30,0
45722166,32,0
45723378,30,0
45724590,33,0
45725803,21,0
45727015,27,0
45728227,28,0
45729439,29,0
45730651,30,0
45739139,33,0
45740351,33,0
45741563,29,0
45742776,30,0
45743988,32,0
45745200,30,0
45746412,30,0
45747625,23,0
45748837,30,0
45750050,33,0
45751262,29,0
45752474,28,0
45753687,30,0
45754899,29,0
45756111,29,0
45757323,28,0
45758536,25,0
45759748,29,0
45760961,30,0
45762173,31,0
45763385,29,0
45764598,29,0
45765810,29,0
45767023,32,0
45768235,26,0
45769447,26,0
45770659,29,0
45771872,28,0
45773084,29,0
45774296,27,0
45775509,30,0
45776721,28,0
45777934,29,0
45779147,27,0
45780359,25,0
45781571,25,0
45782784,21,0
45783996,27,0
45785209,24,0
45786420,27,0
45787633,20,0
45788845,26,0
45790058,22,0
45791270,25,0
45792482,23,0
45793695,24,0
45794906,25,0
45796119,25,0
45797331,24,0
45798544,26,0
45799757,28,0
45800968,26,0
45802181,23,0
45803394,24,0
45804606,24,0
45805818,23,0
45807031,25,0
45808243,24,0
45809455,25,0
45810667,25,0
45811880,27,0
45813092,22,0
45814305,21,0
45815517,26,0
45824003,38,0
45825216,26,0
45826428,26,0
45827641,22,0
45828853,24,0
45830066,25,0
45831278,26,0
45832490,25,0
45833702,26,0
45834915,24,0
45836127,24,0
45837339,23,0
45838552,26,0
45839764,25,0
45840976,26,0
45842189,28,0
45843401,27,0
45844613,24,0
45845826,23,0
45847037,25,0
45848250,24,0
45849463,21,0
45850675,20,0
45851887,23,0
45853099,21,0
45854312,25,0
45855524,25,0
45856736,22,0
45857948,25,0
45859160,31,0
45860373,29,0
45861586,29,0
45862798,28,0
45864011,28,0
45865223,31,0
45866435,28,0
